	percentage	ssgsea_score_STD	Case
636	42	16.918582321699414	RS0005
637	43	23.655665043295567	RS0005
638	44	31.104281612142312	RS0005
639	45	21.111164509665816	RS0005
640	46	17.465436058573136	RS0005
641	47	23.702962273411636	RS0005
642	48	16.247494074253456	RS0005
643	49	17.132118955319765	RS0005
644	50	29.15200609405774	RS0005
645	51	26.269911642640206	RS0005
646	52	19.661851608680806	RS0005
647	53	30.13052768295927	RS0005
648	54	33.11787159220855	RS0005
649	55	31.922249373874347	RS0005
650	56	34.03015745103007	RS0005
651	57	42.27647476599719	RS0005
652	58	49.25282209860098	RS0005
653	59	28.30024524236985	RS0005
654	60	34.82671379205363	RS0005
655	61	32.57344903310716	RS0005
656	62	39.94406716130305	RS0005
657	63	37.74159630979004	RS0005
658	64	34.72230749274075	RS0005
659	65	44.86873311022024	RS0005
660	66	54.53615168445077	RS0005
661	67	57.39928961844232	RS0005
662	68	36.566038139813585	RS0005
663	69	49.3145546510625	RS0005
664	70	63.206927755467774	RS0005
665	71	67.76171547276208	RS0005
666	72	68.51983368003611	RS0005
667	73	58.469270576803886	RS0005
668	74	43.23938437506414	RS0005
669	75	49.5089564548955	RS0005
670	76	55.11177881688151	RS0005
671	77	47.088068993385185	RS0005
672	78	63.94425682988126	RS0005
673	79	63.41688510143913	RS0005
674	80	69.55139444373611	RS0005
675	81	42.500147257160606	RS0005
676	82	48.7524125088671	RS0005
677	83	58.69351104640289	RS0005
678	84	73.38732949632104	RS0005
679	85	46.65491419729316	RS0005
680	86	57.29987846422107	RS0005
681	87	90.78568037794152	RS0005
682	88	83.03263573937782	RS0005
683	89	47.15748968026149	RS0005
684	90	58.50218547414358	RS0005
685	91	90.59111726747386	RS0005
686	92	42.055760628270846	RS0005
687	93	88.67907961583423	RS0005
688	94	99.2535298665778	RS0005
689	95	84.903613228799	RS0005
690	96	97.26125706479053	RS0005
691	97	101.3768275083471	RS0005
692	98	98.18432577302428	RS0005
693	0	5.844497308521008	RS0007
694	1	5.482056802752112	RS0007
695	2	6.946941246753011	RS0007
696	3	5.55357748891282	RS0007
697	4	4.999508335728637	RS0007
698	5	3.5033975963940125	RS0007
699	6	4.6510823543456805	RS0007
700	7	7.249960266389366	RS0007
701	8	7.7438833180619975	RS0007
702	9	6.921413462373906	RS0007
703	10	5.572451531627733	RS0007
704	11	10.090322318830935	RS0007
705	12	5.727247617795762	RS0007
